timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1514403841.615093,-0.212527,1.386883,-1.091813,-0.024048,0.027555,-0.023480,-0.038564,-0.983136,-0.178713,-0.020076,0.017437,-0.020887,25.412445,-26.119253,-29.031555,,,,,,,1
1514403841.625072,-0.211096,1.386523,-1.093111,-0.043425,-0.000303,-0.017221,-0.038382,-0.983070,-0.179114,-0.006921,0.028388,-0.024683,25.686493,-26.251566,-29.094116,,,,,,,1
1514403841.635051,-0.210231,1.386176,-1.094211,-0.033922,-0.027217,-0.009838,-0.038299,-0.983006,-0.179482,0.008315,0.029820,-0.022377,25.686493,-26.251566,-29.094116,,,,,,,1
1514403841.645061,-0.210614,1.386029,-1.094325,-0.010619,-0.078926,0.004946,-0.038398,-0.982979,-0.179609,0.028708,-0.006996,-0.015307,25.723755,-26.177977,-29.129028,,,,,,,1
1514403841.655040,-0.211796,1.386023,-1.094166,0.003168,-0.112155,0.002683,-0.038611,-0.982978,-0.179568,0.027335,-0.010781,-0.012296,25.723755,-26.177977,-29.129028,,,,,,,1
1514403841.665020,-0.212412,1.386110,-1.094762,0.005260,-0.141838,-0.020977,-0.038703,-0.982994,-0.179460,0.005378,0.002434,-0.004485,25.657471,-26.141537,-29.223511,,,,,,,1
1514403841.675029,-0.212620,1.386045,-1.095956,-0.016126,-0.136440,-0.017782,-0.038754,-0.982982,-0.179514,-0.010639,0.009685,0.007471,25.657471,-26.141537,-29.223511,,,,,,,1
1514403841.685009,-0.213299,1.385857,-1.096323,-0.019263,-0.105580,-0.001606,-0.038915,-0.982947,-0.179668,-0.002024,0.005485,0.005916,25.475311,-26.246183,-29.392822,,,,,,,1
1514403841.694988,-0.213672,1.385745,-1.096424,-0.007222,-0.032809,-0.000190,-0.039005,-0.982927,-0.179761,0.000935,0.004014,-0.013934,25.475311,-26.246183,-29.392822,,,,,,,1
1514403841.704998,-0.214171,1.385772,-1.096100,0.009895,-0.031821,0.000915,-0.039089,-0.982932,-0.179715,-0.000172,0.048514,-0.030597,25.552765,-26.154585,-29.344299,,,,,,,1
1514403841.714977,-0.214133,1.385995,-1.096395,0.024939,-0.021023,-0.009707,-0.039036,-0.982973,-0.179502,-0.013470,0.020296,-0.017184,25.552765,-26.154585,-29.344299,,,,,,,1
1514403841.724956,-0.214037,1.386274,-1.096135,0.029428,0.042027,0.000209,-0.038960,-0.983024,-0.179238,-0.036860,-0.008629,0.009408,25.543915,-26.292904,-29.341614,,,,,,,1
1514403841.734966,-0.213948,1.386587,-1.095383,0.034909,0.083647,0.010031,-0.038879,-0.983081,-0.178941,-0.027420,-0.001095,0.010881,25.543915,-26.292904,-29.341614,,,,,,,1
1514403841.744945,-0.214623,1.387050,-1.094008,0.059365,0.044960,0.012041,-0.038903,-0.983166,-0.178470,0.000130,0.026181,-0.023724,25.512146,-26.288706,-29.463806,,,,,,,1
1514403841.754924,-0.216377,1.387730,-1.091989,0.076369,0.022254,0.022665,-0.039073,-0.983290,-0.177749,0.009074,0.015944,-0.026383,25.512146,-26.288706,-29.463806,,,,,,,1
1514403841.764934,-0.216139,1.388374,-1.091572,0.057368,0.061437,-0.017838,-0.038895,-0.983407,-0.177141,0.004349,0.008157,0.013399,25.648254,-26.349348,-29.282837,,,,,,,1
1514403841.774913,-0.214251,1.388686,-1.092963,0.014543,0.039358,-0.036195,-0.038495,-0.983464,-0.176915,-0.026172,-0.005962,0.043766,25.648254,-26.349348,-29.282837,,,,,,,1
1514403841.784893,-0.211260,1.388696,-1.095893,-0.016629,-0.020128,-0.064325,-0.037964,-0.983465,-0.177020,-0.043717,-0.041498,0.040911,25.536560,-26.392988,-29.306763,,,,,,,1
1514403841.794902,-0.207849,1.388659,-1.099567,-0.011255,-0.010550,-0.061064,-0.037367,-0.983459,-0.177184,-0.025850,-0.003464,0.028472,25.536560,-26.392988,-29.306763,,,,,,,1
1514403841.804882,-0.204801,1.388844,-1.102297,0.012421,0.030001,-0.056563,-0.036790,-0.983492,-0.177120,-0.014296,-0.000578,0.019100,25.481201,-26.289387,-29.307678,,,,,,,1
1514403841.814861,-0.201106,1.389300,-1.105778,0.034892,0.016293,-0.079046,-0.036046,-0.983575,-0.176815,-0.018138,-0.001472,-0.003299,25.481201,-26.289387,-29.307678,,,,,,,1
1514403841.824871,-0.197227,1.389828,-1.110021,0.038889,-0.063972,-0.085816,-0.035258,-0.983670,-0.176444,-0.015600,0.022381,-0.034585,25.515259,-26.235149,-29.253784,,,,,,,1
1514403841.834850,-0.195287,1.390438,-1.113069,0.053583,-0.121197,-0.057166,-0.034799,-0.983779,-0.175923,0.016015,0.023788,-0.041485,25.515259,-26.235149,-29.253784,,,,,,,1
1514403841.844829,-0.195048,1.390994,-1.115039,0.042557,-0.201632,-0.046848,-0.034651,-0.983879,-0.175395,0.026274,0.007515,-0.027852,25.610107,-26.284090,-29.250000,,,,,,,1
1514403841.854839,-0.195687,1.391309,-1.117011,0.015526,-0.272302,-0.040795,-0.034703,-0.983935,-0.175068,0.010105,-0.001752,-0.004116,25.610107,-26.284090,-29.250000,,,,,,,1
1514403841.864818,-0.195118,1.391673,-1.119798,0.036240,-0.188461,-0.068193,-0.034534,-0.984000,-0.174737,0.002155,-0.010018,0.013375,25.257477,-26.258574,-29.348389,,,,,,,1
1514403841.874797,-0.190785,1.392775,-1.124112,0.105697,0.060084,-0.090491,-0.033570,-0.984196,-0.173820,-0.041213,0.008015,0.024802,25.257477,-26.258574,-29.348389,,,,,,,1
1514403841.884807,-0.189514,1.393776,-1.124163,0.087434,0.102893,-0.002625,-0.033164,-0.984373,-0.172894,-0.098031,0.014463,0.011028,25.351685,-26.256182,-29.302856,,,,,,,1
1514403841.894787,-0.192294,1.394392,-1.120461,0.072197,0.084851,0.068930,-0.033528,-0.984481,-0.172205,0.014729,0.009811,-0.008276,25.351685,-26.256182,-29.302856,,,,,,,1
1514403841.904766,-0.199956,1.394886,-1.111935,0.078218,0.042915,0.158599,-0.034750,-0.984568,-0.171467,0.154745,-0.003012,-0.015759,25.350983,-26.255774,-29.421753,,,,,,,1
1514403841.914776,-0.213513,1.394914,-1.098910,0.038876,-0.125016,0.231581,-0.037066,-0.984572,-0.170953,0.157900,0.005843,-0.040198,25.350983,-26.255774,-29.421753,,,,,,,1
1514403841.924755,-0.228118,1.394605,-1.085948,0.022615,-0.186991,0.224858,-0.039627,-0.984518,-0.170689,0.088409,0.027441,-0.052974,25.374878,-26.278751,-29.232666,,,,,,,1
1514403841.934734,-0.239962,1.394499,-1.074688,0.037175,-0.045090,0.182735,-0.041670,-0.984500,-0.170308,-0.013216,0.018054,-0.008067,25.374878,-26.278751,-29.232666,,,,,,,1
1514403841.944744,-0.247746,1.394413,-1.066292,0.022737,0.061716,0.130776,-0.043015,-0.984485,-0.170060,-0.099898,0.011554,0.024201,25.047119,-26.496124,-29.348694,,,,,,,1
1514403841.954723,-0.255210,1.394093,-1.057012,0.005985,0.193972,0.178400,-0.044363,-0.984429,-0.170038,-0.094828,0.015328,0.034555,25.047119,-26.496124,-29.348694,,,,,,,1
1514403841.964702,-0.262099,1.393722,-1.048233,0.000552,0.139955,0.134296,-0.045628,-0.984363,-0.170083,-0.005687,0.011051,0.023248,25.296814,-26.742783,-29.291565,,,,,,,1
1514403841.974682,-0.265737,1.393244,-1.044600,-0.038532,-0.067756,0.058427,-0.046370,-0.984279,-0.170371,0.068908,0.008754,-0.016916,25.125305,-26.878023,-29.364380,,,,,,,1
1514403841.984691,-0.268562,1.392859,-1.042724,-0.018293,-0.099812,0.046554,-0.046952,-0.984211,-0.170604,0.062272,0.011677,-0.031514,25.125305,-26.878023,-29.364380,,,,,,,1
1514403841.994671,-0.272730,1.392780,-1.039372,0.016939,-0.102379,0.067996,-0.047683,-0.984197,-0.170480,0.014556,0.033117,-0.041541,24.988281,-26.820240,-29.492126,,,,,,,1
1514403842.004650,-0.278498,1.392956,-1.034876,0.047759,-0.151875,0.075316,-0.048618,-0.984228,-0.170036,0.017414,0.021170,-0.044167,24.988281,-26.820240,-29.492126,,,,,,,1
1514403842.014660,-0.286741,1.393170,-1.028010,0.054041,-0.156792,0.120229,-0.049958,-0.984266,-0.169427,0.021196,0.015089,-0.041984,24.946777,-26.869356,-29.479797,,,,,,,1
1514403842.024639,-0.297156,1.393232,-1.019098,0.048556,-0.171112,0.151173,-0.051702,-0.984277,-0.168839,0.009619,0.003747,-0.010116,24.946777,-26.869356,-29.479797,,,,,,,1
1514403842.034618,-0.308178,1.393127,-1.010056,0.031161,-0.248105,0.146520,-0.053591,-0.984258,-0.168357,0.004061,0.009695,-0.001305,24.690491,-27.019464,-29.494873,,,,,,,1
1514403842.044628,-0.318369,1.392907,-1.002648,0.016035,-0.303457,0.124854,-0.055372,-0.984219,-0.168008,-0.015963,0.008191,0.004678,24.690491,-27.019464,-29.494873,,,,,,,1
1514403842.054607,-0.326617,1.392738,-0.997315,0.012880,-0.314719,0.087362,-0.056809,-0.984190,-0.167702,-0.030303,-0.014361,0.019463,24.363525,-26.910185,-29.464111,,,,,,,1
1514403842.064586,-0.333027,1.392529,-0.994189,-0.004209,-0.330286,0.055175,-0.057950,-0.984152,-0.167529,-0.051211,-0.000268,0.015292,24.363525,-26.910185,-29.464111,,,,,,,1
1514403842.074596,-0.338930,1.392426,-0.989944,0.026385,-0.138008,0.086037,-0.058972,-0.984134,-0.167280,-0.079166,0.014758,0.023390,24.267303,-26.977898,-29.684143,,,,,,,1
1514403842.084575,-0.345754,1.392494,-0.983752,0.050185,-0.057940,0.099271,-0.060089,-0.984146,-0.166811,-0.041855,0.010910,0.019304,24.267303,-26.977898,-29.684143,,,,,,,1
1514403842.094555,-0.351638,1.392904,-0.977842,0.084661,-0.006402,0.080310,-0.060930,-0.984219,-0.166074,0.000994,0.011517,-0.013278,24.015137,-27.084063,-29.526245,,,,,,,1
1514403842.104564,-0.357274,1.393600,-0.971851,0.107314,0.037539,0.071989,-0.061625,-0.984342,-0.165086,-0.018071,0.004026,-0.013457,24.015137,-27.084063,-29.526245,,,,,,,1
1514403842.114544,-0.360584,1.394420,-0.968065,0.091320,0.011573,0.016226,-0.061886,-0.984486,-0.164124,-0.028263,-0.020641,0.006989,23.964905,-27.200373,-29.361206,,,,,,,1
1514403842.124523,-0.361421,1.394992,-0.968167,0.039580,-0.125779,-0.030472,-0.061825,-0.984586,-0.163546,0.004650,-0.033587,0.014040,23.964905,-27.200373,-29.361206,,,,,,,1
1514403842.134533,-0.361022,1.395403,-0.970282,0.022284,-0.192865,-0.055402,-0.061616,-0.984658,-0.163192,0.040727,-0.025077,0.013305,23.983643,-27.332081,-29.456238,,,,,,,1
1514403842.144512,-0.359750,1.395886,-0.973329,0.029943,-0.159460,-0.072353,-0.061241,-0.984742,-0.162825,0.034966,-0.035644,0.021376,23.983643,-27.332081,-29.456238,,,,,,,1
1514403842.154491,-0.357290,1.396225,-0.976798,-0.001898,-0.090778,-0.072102,-0.060724,-0.984801,-0.162662,-0.019522,-0.035859,0.027484,23.954254,-27.220175,-29.516541,,,,,,,1
1514403842.164501,-0.353750,1.396169,-0.980916,-0.035957,-0.039314,-0.065515,-0.060167,-0.984791,-0.162928,-0.050536,-0.025279,0.037318,23.954254,-27.220175,-29.516541,,,,,,,1
1514403842.174480,-0.348983,1.396204,-0.985624,-0.020709,0.016608,-0.086629,-0.059378,-0.984797,-0.163181,-0.054377,-0.010579,0.028141,23.897827,-27.142202,-29.604919,,,,,,,1
1514403842.184459,-0.343733,1.396307,-0.990012,-0.016073,0.124544,-0.069025,-0.058486,-0.984815,-0.163396,-0.064698,0.001341,0.017766,23.897827,-27.142202,-29.604919,,,,,,,1
1514403842.194469,-0.338359,1.396236,-0.993339,-0.028657,0.207890,-0.049423,-0.057631,-0.984803,-0.163773,-0.063997,-0.011932,0.028535,24.007904,-26.997673,-29.595764,,,,,,,1
1514403842.204448,-0.336428,1.396427,-0.993359,0.040612,0.182114,0.014760,-0.057252,-0.984836,-0.163707,-0.032241,-0.034604,-0.000447,24.007904,-26.997673,-29.595764,,,,,,,1
1514403842.214436,-0.338028,1.397367,-0.989904,0.124003,0.165742,0.012694,-0.057207,-0.984999,-0.162741,0.065874,-0.054598,-0.046808,24.354492,-26.893009,-29.464355,,,,,,,1
1514403842.224445,-0.336069,1.398627,-0.990965,0.099240,0.055709,-0.081965,-0.056478,-0.985215,-0.161680,0.131689,-0.062636,-0.007479,24.354492,-26.893009,-29.464355,,,,,,,1
1514403842.234425,-0.332295,1.399494,-0.994953,0.046446,-0.054204,-0.097524,-0.055588,-0.985364,-0.161083,0.044098,-0.069385,0.026851,24.413605,-26.938297,-29.339478,,,,,,,1
1514403842.244404,-0.329968,1.399743,-0.999841,-0.012206,-0.280182,-0.083663,-0.055134,-0.985406,-0.160981,-0.061092,-0.029746,0.007600,24.413605,-26.938297,-29.339478,,,,,,,1
1514403842.254414,-0.331330,1.400197,-0.999893,0.065234,-0.103923,0.009247,-0.055208,-0.985483,-0.160483,-0.059447,0.006586,-0.021845,24.334351,-26.950178,-29.290894,,,,,,,1
1514403842.264393,-0.335595,1.401135,-0.996167,0.119927,-0.061425,0.019159,-0.055587,-0.985642,-0.159372,0.090637,-0.009430,-0.022375,24.334351,-26.950178,-29.290894,,,,,,,1
1514403842.274372,-0.338890,1.402393,-0.994382,0.128056,-0.208669,-0.026408,-0.055699,-0.985854,-0.158017,0.194127,-0.000719,-0.059512,23.989868,-26.928799,-29.493042,,,,,,,1
1514403842.284382,-0.342319,1.403742,-0.993882,0.131987,-0.311342,-0.039695,-0.055794,-0.986079,-0.156572,0.130242,-0.010167,-0.060225,23.989868,-26.928799,-29.493042,,,,,,,1
1514403842.294361,-0.345736,1.404999,-0.993581,0.115899,-0.319890,-0.036552,-0.055908,-0.986287,-0.155213,0.005905,-0.017436,-0.024108,23.777802,-26.804935,-29.607971,,,,,,,1
1514403842.304340,-0.349910,1.406014,-0.992274,0.099890,-0.284939,-0.002197,-0.056212,-0.986454,-0.154037,-0.075868,-0.024227,0.012390,23.777802,-26.804935,-29.607971,,,,,,,1
1514403842.314350,-0.355346,1.406944,-0.989311,0.099932,-0.263685,0.010733,-0.056729,-0.986606,-0.152869,-0.092990,-0.013089,0.005392,23.698883,-26.978960,-29.733521,,,,,,,1
1514403842.324329,-0.358258,1.408160,-0.989243,0.127919,-0.266104,-0.056613,-0.056754,-0.986804,-0.151579,-0.044260,-0.016126,-0.012224,23.698883,-26.978960,-29.733521,,,,,,,1
1514403842.334309,-0.362247,1.409889,-0.987137,0.189101,-0.188586,-0.024071,-0.056753,-0.987082,-0.149755,-0.062388,-0.018365,-0.021906,23.538971,-26.778913,-29.780029,,,,,,,1
1514403842.344318,-0.367460,1.411947,-0.983325,0.222475,-0.121439,-0.008738,-0.056802,-0.987410,-0.147560,-0.066855,-0.026796,-0.024727,23.538971,-26.778913,-29.780029,,,,,,,1
1514403842.354298,-0.374583,1.414103,-0.976360,0.251637,-0.013989,0.037786,-0.057073,-0.987749,-0.145169,-0.006358,-0.015623,-0.015582,23.680054,-26.953823,-29.708862,,,,,,,1
1514403842.364277,-0.382602,1.416310,-0.968631,0.245078,-0.060920,0.024729,-0.057421,-0.988091,-0.142683,0.046358,0.002114,-0.013643,23.680054,-26.953823,-29.708862,,,,,,,1
1514403842.374287,-0.390022,1.418123,-0.962538,0.190100,-0.173172,0.024131,-0.057796,-0.988368,-0.140596,0.066753,-0.031697,-0.008483,23.476929,-26.861507,-29.663452,,,,,,,1
1514403842.384266,-0.398152,1.419553,-0.955933,0.168744,-0.153965,0.035945,-0.058389,-0.988584,-0.138817,0.040322,-0.041002,0.028114,23.476929,-26.861507,-29.663452,,,,,,,1
1514403842.394245,-0.405334,1.421039,-0.949800,0.174322,-0.106581,0.015844,-0.058804,-0.988807,-0.137042,0.004880,-0.014962,0.036350,23.375580,-26.976503,-29.860046,,,,,,,1
1514403842.404255,-0.412068,1.422856,-0.942995,0.215467,0.029217,0.021871,-0.059006,-0.989077,-0.134996,-0.022659,0.005983,0.022432,23.375580,-26.976503,-29.860046,,,,,,,1
1514403842.414234,-0.419882,1.424621,-0.934253,0.207005,0.073860,0.049866,-0.059346,-0.989335,-0.132935,-0.071940,0.037691,0.006333,23.183960,-27.193462,-29.762695,,,,,,,1
1514403842.424213,-0.428202,1.425996,-0.925391,0.168284,0.023570,0.057060,-0.059885,-0.989535,-0.131198,-0.073156,0.037676,0.009723,23.183960,-27.193462,-29.762695,,,,,,,1
1514403842.434223,-0.434315,1.427185,-0.919984,0.134683,-0.129864,0.006044,-0.060190,-0.989706,-0.129761,-0.018072,0.000051,0.006242,23.069427,-27.265242,-29.655273,,,,,,,1
1514403842.444202,-0.440440,1.428297,-0.916083,0.119227,-0.255183,0.009735,-0.060514,-0.989864,-0.128393,-0.000002,0.011883,-0.016443,23.069427,-27.265242,-29.655273,,,,,,,1
1514403842.454182,-0.447060,1.429126,-0.912736,0.088846,-0.368599,0.009175,-0.061007,-0.989982,-0.127248,0.010272,0.009528,-0.024409,22.998779,-27.324751,-29.731140,,,,,,,1
1514403842.464191,-0.453795,1.429805,-0.909824,0.074903,-0.378184,0.009107,-0.061568,-0.990077,-0.126231,0.042693,-0.000996,-0.018224,22.998779,-27.324751,-29.731140,,,,,,,1
1514403842.474171,-0.461064,1.430476,-0.905509,0.089090,-0.288556,0.030925,-0.062188,-0.990171,-0.125184,0.013467,0.010633,-0.000365,22.747528,-27.322401,-29.828918,,,,,,,1
1514403842.484150,-0.469211,1.431161,-0.899624,0.098953,-0.218044,0.041953,-0.062899,-0.990267,-0.124068,-0.038221,0.016466,0.010070,22.747528,-27.322401,-29.828918,,,,,,,1
1514403842.494160,-0.475704,1.431885,-0.894884,0.092726,-0.186564,0.013204,-0.063375,-0.990367,-0.123020,-0.018885,-0.015095,0.013569,22.503998,-27.107927,-30.064514,,,,,,,1
1514403842.504139,-0.480498,1.432676,-0.891993,0.089515,-0.205487,-0.012557,-0.063602,-0.990477,-0.122019,-0.014065,-0.028627,0.004527,22.503998,-27.107927,-30.064514,,,,,,,1
1514403842.514118,-0.483531,1.433550,-0.891433,0.079704,-0.276814,-0.042841,-0.063570,-0.990596,-0.121061,-0.054793,-0.012242,-0.005084,22.177399,-27.152992,-30.152649,,,,,,,1
1514403842.524128,-0.486094,1.434462,-0.891463,0.083023,-0.245793,-0.040557,-0.063458,-0.990721,-0.120099,-0.059681,0.000105,0.009579,22.177399,-27.152992,-30.152649,,,,,,,1
1514403842.534107,-0.488559,1.435283,-0.891272,0.068029,-0.246826,-0.038450,-0.063371,-0.990832,-0.119222,-0.012541,0.025027,0.012991,22.219574,-27.048782,-30.312012,,,,,,,1
1514403842.544086,-0.490602,1.435960,-0.891468,0.061733,-0.203086,-0.023291,-0.063299,-0.990923,-0.118501,0.060567,0.020525,-0.001051,22.219574,-27.048782,-30.312012,,,,,,,1
1514403842.554096,-0.495045,1.436691,-0.888407,0.092897,-0.145760,0.005899,-0.063480,-0.991021,-0.117581,0.070606,0.027856,-0.014240,22.085114,-27.010288,-30.324463,,,,,,,1
1514403842.564076,-0.500047,1.437537,-0.884488,0.099534,-0.087930,0.005100,-0.063665,-0.991134,-0.116525,0.025869,0.022460,-0.020438,22.085114,-27.010288,-30.324463,,,,,,,1
1514403842.574055,-0.503205,1.438135,-0.881364,0.059189,-0.005308,0.006468,-0.063747,-0.991213,-0.115804,-0.016835,0.051364,0.006658,22.043610,-27.045599,-30.356323,,,,,,,1
1514403842.584065,-0.504739,1.438314,-0.879989,0.013112,-0.025476,0.006296,-0.063839,-0.991237,-0.115551,-0.078114,0.098537,0.015744,22.043610,-27.045599,-30.356323,,,,,,,1
1514403842.594044,-0.506966,1.438074,-0.877932,-0.013763,-0.031273,0.046868,-0.064212,-0.991205,-0.115617,-0.078519,0.118403,0.013688,21.940186,-27.201777,-30.436401,,,,,,,1
1514403842.604023,-0.512503,1.437499,-0.872691,-0.016056,-0.039381,0.092820,-0.065131,-0.991129,-0.115758,-0.016412,0.128046,-0.003917,21.940186,-27.201777,-30.436401,,,,,,,1
1514403842.614033,-0.518330,1.436941,-0.867460,-0.014089,-0.092801,0.081889,-0.066078,-0.991055,-0.115856,0.041618,0.121716,-0.026814,21.893555,-27.214621,-30.412292,,,,,,,1
1514403842.624012,-0.522728,1.436647,-0.864075,-0.000126,-0.104149,0.045497,-0.066732,-0.991015,-0.115815,0.066671,0.083423,-0.039595,21.893555,-27.214621,-30.412292,,,,,,,1
1514403842.633991,-0.525290,1.436595,-0.862391,0.006376,-0.104831,0.014487,-0.067053,-0.991009,-0.115688,0.054862,0.063152,-0.051838,21.751648,-27.039650,-30.539062,,,,,,,1
1514403842.644001,-0.526525,1.436648,-0.862682,0.000855,-0.168746,-0.010409,-0.067170,-0.991016,-0.115559,-0.021270,0.067706,-0.058177,21.751648,-27.039650,-30.539062,,,,,,,1
1514403842.653980,-0.527476,1.436643,-0.863318,-0.009851,-0.167673,-0.007215,-0.067282,-0.991015,-0.115500,-0.070993,0.068362,-0.033380,21.525269,-27.186995,-30.649841,,,,,,,1
1514403842.663960,-0.527524,1.436447,-0.864963,-0.034460,-0.173901,-0.014773,-0.067385,-0.990989,-0.115664,-0.039167,0.068778,0.005480,21.525269,-27.186995,-30.649841,,,,,,,1
1514403842.673969,-0.526886,1.436037,-0.867583,-0.059261,-0.221050,-0.006470,-0.067516,-0.990934,-0.116058,0.013851,0.076444,0.002990,21.598297,-26.999016,-30.779846,,,,,,,1
1514403842.683949,-0.525535,1.435444,-0.871635,-0.085114,-0.281757,-0.024970,-0.067653,-0.990854,-0.116656,0.028285,0.063959,-0.002210,21.598297,-26.999016,-30.779846,,,,,,,1
1514403842.693928,-0.521572,1.434867,-0.878580,-0.102242,-0.310134,-0.060424,-0.067475,-0.990776,-0.117419,0.040757,0.039451,0.005069,21.312988,-27.007782,-30.859070,,,,,,,1
1514403842.703938,-0.515462,1.434172,-0.887672,-0.126688,-0.278758,-0.076371,-0.067096,-0.990681,-0.118428,0.002475,0.016881,0.006505,21.312988,-27.007782,-30.859070,,,,,,,1
1514403842.713917,-0.508474,1.433362,-0.897145,-0.137278,-0.246639,-0.071967,-0.066658,-0.990571,-0.119596,-0.072197,0.004731,0.003431,21.035889,-26.710207,-31.046265,,,,,,,1
1514403842.723896,-0.502462,1.432400,-0.905714,-0.142706,-0.252261,-0.050610,-0.066397,-0.990438,-0.120831,-0.099008,-0.000971,-0.001056,21.035889,-26.710207,-31.046265,,,,,,,1
1514403842.733906,-0.499439,1.431348,-0.912052,-0.131478,-0.379047,-0.025487,-0.066530,-0.990293,-0.121946,-0.036497,-0.005038,0.002744,20.974823,-26.732328,-31.130615,,,,,,,1
1514403842.743885,-0.495608,1.430247,-0.920220,-0.167989,-0.440567,-0.060053,-0.066581,-0.990139,-0.123159,0.076713,0.013378,-0.014018,20.974823,-26.732328,-31.130615,,,,,,,1
1514403842.753864,-0.487321,1.428536,-0.934250,-0.276606,-0.622704,-0.104912,-0.066352,-0.989898,-0.125204,0.122535,0.030532,0.029165,20.676819,-26.611593,-31.626343,,,,,,,1
1514403842.763874,-0.475464,1.425664,-0.954277,-0.425047,-0.852163,-0.124382,-0.066165,-0.989487,-0.128511,0.033191,0.027985,0.015047,20.676819,-26.611593,-31.626343,,,,,,,1
1514403842.773853,-0.460524,1.421750,-0.979504,-0.543410,-1.064282,-0.167253,-0.065960,-0.988913,-0.132956,-0.037830,0.041403,-0.003564,19.946472,-26.182238,-31.991272,,,,,,,1
1514403842.783833,-0.444307,1.417669,-1.006701,-0.535748,-1.034018,-0.189566,-0.065531,-0.988299,-0.137654,-0.045736,0.062914,-0.020244,19.946472,-26.182238,-31.991272,,,,,,,1
1514403842.793842,-0.431089,1.414329,-1.027500,-0.403893,-0.636835,-0.131939,-0.065085,-0.987784,-0.141508,-0.035012,0.078894,-0.010271,19.379578,-25.895708,-32.492493,,,,,,,1
1514403842.803822,-0.423412,1.411695,-1.039106,-0.292765,-0.313004,-0.029754,-0.065066,-0.987370,-0.144375,-0.022108,0.072926,0.008465,19.379578,-25.895708,-32.492493,,,,,,,1
1514403842.813801,-0.421009,1.409300,-1.043502,-0.237901,-0.180296,0.042598,-0.065686,-0.986988,-0.146691,-0.033725,0.081730,-0.008521,19.341400,-25.696276,-32.516357,,,,,,,1
1514403842.823811,-0.421054,1.407174,-1.043822,-0.178457,0.027491,0.106738,-0.066550,-0.986644,-0.148604,-0.071374,0.105540,-0.018068,19.341400,-25.696276,-32.516357,,,,,,,1
1514403842.833790,-0.424613,1.405277,-1.038194,-0.127615,0.222472,0.169735,-0.067850,-0.986333,-0.150072,-0.071325,0.090810,-0.002836,19.445679,-25.718140,-32.510925,,,,,,,1
1514403842.843769,-0.428256,1.403863,-1.030537,-0.055056,0.462060,0.175212,-0.068976,-0.986099,-0.151094,-0.023828,0.069992,0.002931,19.445679,-25.718140,-32.510925,,,,,,,1
1514403842.853748,-0.430666,1.403198,-1.021318,0.017606,0.712661,0.158277,-0.069614,-0.985988,-0.151523,-0.000836,0.035396,0.022861,19.798889,-25.757147,-32.480774,,,,,,,1
1514403842.863758,-0.431563,1.402920,-1.012549,0.037156,0.778167,0.140421,-0.069865,-0.985942,-0.151710,-0.045599,0.007853,0.014152,19.798889,-25.757147,-32.480774,,,,,,,1
1514403842.873737,-0.431756,1.402748,-1.004864,0.039136,0.714296,0.110190,-0.069965,-0.985913,-0.151851,-0.071988,0.000394,-0.018086,20.358521,-26.043007,-31.968140,,,,,,,1
1514403842.883717,-0.429171,1.403001,-1.000310,0.059649,0.711979,0.037483,-0.069468,-0.985955,-0.151804,-0.035085,-0.013419,-0.028906,20.358521,-26.043007,-31.968140,,,,,,,1
1514403842.893726,-0.424566,1.403538,-0.997970,0.067967,0.626644,0.008238,-0.068550,-0.986045,-0.151640,0.006096,-0.048257,-0.001619,20.672729,-26.142050,-31.690308,,,,,,,1
1514403842.903706,-0.419483,1.404492,-0.998292,0.088931,0.453044,-0.072721,-0.067396,-0.986203,-0.151128,0.018858,-0.107562,-0.008372,20.672729,-26.142050,-31.690308,,,,,,,1
1514403842.913685,-0.408914,1.406024,-1.003694,0.106614,0.537775,-0.165366,-0.065194,-0.986456,-0.150445,0.026360,-0.131724,0.008111,20.829376,-26.234343,-31.400879,,,,,,,1
1514403842.923695,-0.397017,1.407650,-1.010359,0.112886,0.507585,-0.152655,-0.062779,-0.986721,-0.149730,0.017140,-0.100590,0.048473,20.829376,-26.234343,-31.400879,,,,,,,1
1514403842.933674,-0.390658,1.408692,-1.013870,0.055974,0.218671,-0.079175,-0.061434,-0.986890,-0.149176,-0.023878,-0.096499,-0.005380,21.294098,-26.339735,-31.363647,,,,,,,1
1514403842.943653,-0.386488,1.408966,-1.016967,-0.013121,0.069698,-0.053222,-0.060710,-0.986934,-0.149180,-0.014074,-0.070653,-0.003561,21.294098,-26.339735,-31.363647,,,,,,,1
1514403842.953663,-0.381725,1.408726,-1.021395,-0.058194,0.022904,-0.065276,-0.060087,-0.986895,-0.149688,0.045454,-0.006711,0.022551,21.569397,-26.110409,-31.221130,,,,,,,1
1514403842.963642,-0.377355,1.408339,-1.025602,-0.062598,0.009694,-0.037533,-0.059573,-0.986833,-0.150305,0.049075,0.003206,0.017599,21.569397,-26.110409,-31.221130,,,,,,,1
